id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6101399,1-Zimmerwohnung Zentral,31659515,Katarina,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51973725978431,13.285877690035994,Entire home/apt,67,2,56,24/10/2018,1.31,1,32
6103989,Nice apartment | Schillerkiez,917737,Franziska,Neukölln,Schillerpromenade,52.475214257452066,13.42456521934101,Entire home/apt,60,1,74,15/08/2018,1.82,1,
6107182,GREAT PLACE IN THE HIPPEST LOCATION,31683132,Guillaume,Neukölln,Reuterstraße,52.48647764283353,13.434835812133494,Entire home/apt,70,2,213,23/10/2018,4.95,1,20
6109481,"4-Bedroom mixed, Ensuite , TV No. 3",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.515924039498856,13.424897540376032,Shared room,25,1,46,13/09/2018,1.08,43,25
6110762,"6-Bed mixed dorm ,Shared Bathroom 2",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.51756357225511,13.424738186633116,Shared room,22,1,147,01/11/2018,3.53,43,24
6111076,"6-Bed mixed dorm ,Shared Bathroom 1",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.51689524081194,13.425031940638592,Shared room,21,1,134,05/11/2018,3.16,43,23
6120380,Large room next to Osloer Ubahn.10mins to alexaplz,7227202,Ozan,Mitte,Wedding Zentrum,52.55547423340815,13.375571962340238,Private room,30,1,7,06/10/2018,1.05,1,
6133556,Lift to top floor & terrace!,24049412,Birgit,Neukölln,Reuterstraße,52.48854881758291,13.431629191895533,Private room,42,1,40,23/07/2017,0.95,1,
6145990,room in cosy design apartment,882944,Caroline,Neukölln,Neuköllner Mitte/Zentrum,52.47250913302068,13.430663807628328,Private room,28,1,64,29/04/2018,1.51,2,
6171627,74 qm zwischen Potsdam und Berlin,32021063,Stefanie,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41111665225925,13.143813278106451,Entire home/apt,69,3,41,03/11/2018,1.55,1,10
6180252,"Berlin City West, big Privat-Room with 1 or 2 beds",32057232,Marcus,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48049388633279,13.320812942776707,Private room,25,3,32,01/11/2018,2.42,1,21
6192784,Large and sunny flat with central location,624774,Michael,Tempelhof - Schöneberg,Friedenau,52.4774651683424,13.333382509564354,Entire home/apt,89,3,123,02/11/2018,2.94,1,20
6192955,"Bright, spacious Apartment-room",808956,Hugo,Mitte,Brunnenstr. Nord,52.54323805126857,13.377902045416185,Private room,32,2,102,05/11/2018,3.32,1,4
6205708,Modern 2-room apartment Kollwitzplatz,32113760,Julia,Pankow,Prenzlauer Berg Süd,52.53464532790832,13.424559586799093,Entire home/apt,128,3,56,22/10/2018,1.42,4,33
6207145,Light apartment in Prenzlauer Berg,30948925,Richard,Mitte,Brunnenstr. Süd,52.53828023684765,13.400764582251663,Entire home/apt,64,4,40,25/06/2018,0.95,1,
6220071,Center City-West with parkingspot,9359074,Lev & Alex,Charlottenburg-Wilm.,Barstraße,52.4893137625524,13.317143245139755,Entire home/apt,55,1,250,05/11/2018,5.87,3,31
6220581,Luxury Loft Paul-Lincke-Ufer,32259914,Micha,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49564809192983,13.42281992109256,Entire home/apt,189,2,38,27/08/2017,0.95,1,
6220902,Room with a balcony in a dreamlike neighbourhood,32260085,Regina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49486088413293,13.415354909679523,Private room,50,1,189,24/10/2018,4.46,1,33
6231989,Perfect sightseeing location Berlin,31019677,Hae-Ok,Mitte,Alexanderplatz,52.521581530735936,13.404416628955754,Entire home/apt,104,3,129,22/10/2018,3.14,2,21
6232450,Zwischen Mauerpark + Helmholtzplatz,1020400,Andreas,Pankow,Helmholtzplatz,52.54628317313351,13.414423635882988,Entire home/apt,69,5,59,23/10/2018,1.45,1,
6232584,Altbau - super - wifi,920717,Martin,Mitte,Parkviertel,52.55061275811746,13.349435031237416,Entire home/apt,85,2,85,12/10/2018,2.16,1,24
6232949,Beautiful city view Berlin Mitte,31019677,Hae-Ok,Mitte,Alexanderplatz,52.523063787973726,13.406464784608042,Entire home/apt,94,3,149,15/10/2018,3.62,2,15
6247421,Experience Berlin like a local!,32440318,Schlesi,Neukölln,Schillerpromenade,52.46587431179161,13.432368182932544,Private room,29,2,227,24/10/2018,5.37,1,3
6248042,Cozy & clean room in Berlin Friedrichshain,32442884,Alina,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518574739701855,13.470558533635655,Private room,30,4,121,01/02/2018,2.84,1,6
6254436,BNB mit Balkon und sehr gut angebundener Lage,22881024,Fabian,Steglitz - Zehlendorf,Albrechtstr.,52.461720474104695,13.32904332131025,Private room,59,1,7,21/09/2018,1.09,1,
6254907,Cozy home close to Ku'damm & Convention Center,32490906,Zohe,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4990065830379,13.32479232297978,Entire home/apt,38,2,50,14/10/2018,1.18,1,33
6264703,Nice and Legal Gallery-Flat,32555978,David,Neukölln,Rixdorf,52.47628707227897,13.447763914785984,Entire home/apt,75,3,188,25/10/2018,4.45,1,33
6299317,360° ROOFTOP TERRACE PENTHOUSE TOP with A/C!,3010758,Steve,Mitte,Alexanderplatz,52.53314571204958,13.370977163325062,Entire home/apt,199,3,57,08/10/2018,1.41,1,22
6306535,At Kollwitzplatz,32113760,Julia,Pankow,Prenzlauer Berg Süd,52.53390147656019,13.422414374328076,Entire home/apt,158,3,57,17/10/2018,1.38,4,33
6316226,Gemütliches 1-Zi.-Apt Kollwitzplatz,32113760,Julia,Pankow,Prenzlauer Berg Süd,52.53499627881221,13.423387558172326,Entire home/apt,68,3,46,24/09/2018,1.13,4,29
6322710,Großes Zimmer in der Künstlerkolonie Breitenbach,32901587,Wolfgang,Charlottenburg-Wilm.,Wiesbadener Straße,52.469107645605234,13.3122901069524,Private room,25,1,80,03/11/2018,3.26,1,28
6335784,Elegantes 2-Zimmer-Apartment in Kollwitzplatz-Nähe,32113760,Julia,Pankow,Helmholtzplatz,52.54277845742735,13.414627560949134,Entire home/apt,128,3,31,10/09/2018,1.81,4,32
6339035,Spacious artist studio in Kreuzberg,8516422,Sador,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50375265140228,13.427505389278636,Private room,69,2,63,21/11/2016,1.49,1,30
6342030,Ruhige Wohngegend am Stadtrand,33028115,Ingrid,Neukölln,Rudow,52.41365487159679,13.473742484664843,Private room,23,4,40,30/09/2018,0.99,1,20
6354751,Lovely room in a shared flat,33104828,Armando,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50918313372926,13.447697011625687,Private room,25,3,28,06/10/2018,1.24,1,
6357226,Sonniges Zimmer mit Balkon,968243,Martina,Neukölln,Rudow,52.41984592281355,13.517354949816255,Private room,26,1,155,22/10/2018,3.68,1,
6396523,Cosy Bedroom in Beautiful Flat,485531,Jono,Neukölln,Schillerpromenade,52.467526506295556,13.429334671821753,Private room,40,2,142,02/11/2018,3.4,1,
6408850,12 m2 of relaxation ***,4259960,Sébastien,Pankow,Helmholtzplatz,52.540377825769085,13.422991309309976,Private room,2225,1,45,07/07/2016,1.07,4,2
6420032,Berlin Vacation Loft - approved!,33493499,Katrin,Marzahn - Hellersdorf,Mahlsdorf,52.5126077342272,13.61750946532291,Entire home/apt,81,3,94,21/10/2018,2.47,1,2
6429295,ruhiges Zimmer mit eigenem Bad,28400540,Hedi,Spandau,Gatow / Kladow,52.45308921466338,13.143824944920295,Private room,34,1,63,04/11/2018,1.53,1,28
6462250,beautiful studio on kudamm /Kadewe,33748464,Fadi,Tempelhof - Schöneberg,Schöneberg-Nord,52.504438292454886,13.343244011797674,Entire home/apt,75,3,75,14/10/2018,1.78,1,35
6463540,Schwedterstraße 264,33736739,Marco,Pankow,Prenzlauer Berg Südwest,52.53452650001342,13.409912270642852,Entire home/apt,75,1,124,13/10/2018,3.05,6,21
6465190,Small studio that feels like a tree house,33767700,Nora,Pankow,Prenzlauer Berg Süd,52.53675339528699,13.42708833126127,Entire home/apt,55,2,111,17/10/2018,2.65,1,27
6470384,Cozy 2-Room Appartment In Neukölln!,27120292,Maria & Nacho,Neukölln,Schillerpromenade,52.46784271754898,13.431156322098051,Entire home/apt,75,4,49,18/08/2018,1.16,1,31
6486128,Design Apartment incl. 2 bikes,33847457,Benjamin,Neukölln,Neuköllner Mitte/Zentrum,52.481238365008934,13.428152884994176,Entire home/apt,79,1,216,29/10/2018,5.15,3,35
6487184,Artist Jewel with 2 bikes,33847457,Benjamin,Neukölln,Schillerpromenade,52.47910113879431,13.420344644802974,Entire home/apt,79,1,209,25/10/2018,4.98,3,33
6488461,Versteckter Schatz mit 2 Fahrrädern,33907001,Benedikt,Neukölln,Schillerpromenade,52.47707565860969,13.42091799991919,Entire home/apt,79,1,197,18/10/2018,4.7,1,36
6488571,Top floor palace incl. 2 bikes,33847457,Benjamin,Neukölln,Reuterstraße,52.48208814518576,13.435169194209132,Entire home/apt,69,1,199,01/10/2018,4.77,3,35
6532855,view on the berlin fernsehturm!,34167351,Phil,Neukölln,Rixdorf,52.473146047479645,13.452549130784622,Private room,35,3,41,03/11/2018,0.98,1,7
6540995,Romantic Hardwood Floor Apartment,12413014,Yassin&,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4897528805654,13.405514842316391,Entire home/apt,69,5,56,04/10/2018,1.36,4,35
6558350,‼�?Ein Appartement im“Szene-Kiez-Berlin-Kreuzberg“‼�?,4962610,Cornelia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4983340797408,13.410455139640046,Entire home/apt,52,3,48,19/10/2018,1.15,1,13
6563600,NEU Checkpoint Charlie3 2room-App.,4697908,Cecilia + Team,Mitte,Regierungsviertel,52.51005298270753,13.392414841700885,Entire home/apt,120,3,146,03/11/2018,3.55,2,27
6563942,"separates, hell-ruhiges Balkonzimmer",34336191,Yvonne,Tempelhof - Schöneberg,Schöneberg-Süd,52.483451355723716,13.362543357652909,Private room,40,1,81,14/10/2018,2.14,1,22
6566904,Quiet vacation apartment in Kreuzberg,34349999,Arno,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49269996187773,13.3883536265058,Entire home/apt,70,2,159,05/11/2018,3.84,1,26
6568956,Rooftop Dream Schillerkiez Neukölln,30887515,Florian,Neukölln,Schillerpromenade,52.47352100433374,13.425019814129657,Private room,46,2,170,30/09/2018,4.2,1,29
6569548,"Designer Flat, clean, warm, bright",1584766,Peter,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51907486782267,13.463310833542302,Entire home/apt,59,1,47,19/08/2017,1.16,3,33
6571338,Guest Room with Private Balcony,11136722,Marc,Neukölln,Reuterstraße,52.48093771608191,13.436051824839275,Private room,30,30,50,23/09/2018,1.2,3,5
6580047,"Quiet, nice room, well located to discover Berlin",2895438,Janine,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517139175709346,13.471550152982523,Private room,50,2,192,07/10/2018,4.59,1,
6583703,Beautiful 1 room for rent with balcony,34433705,Enrico,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4962959246815,13.334424906066449,Entire home/apt,30,1,118,25/10/2018,3.48,1,26
6618245,Spacious living in Prenzlauer Berg,443499,Anton,Pankow,Helmholtzplatz,52.53973357723774,13.421405784010908,Entire home/apt,110,4,124,16/10/2018,3.05,4,30
6618275,Stylish apartment in a new house:city-centre + gym,34212701,Slava,Mitte,Regierungsviertel,52.50879708450782,13.397657560943657,Entire home/apt,149,2,43,03/11/2018,1.05,1,9
6624071,Old Building Berlin Friedrichshain,34536486,Dries,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.515299391989906,13.466390790389983,Private room,32,2,82,23/10/2018,1.97,1,35
6635677,cute cosy vintage roof  apartment,3031275,Sarah,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51744405541121,13.46566084817167,Entire home/apt,80,2,58,03/09/2018,1.39,1,
6648033,Bergmann Kiez TOP SPOT,22276081,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48922122507175,13.385263725195049,Entire home/apt,65,1,289,04/11/2018,6.99,6,31
6649500,Sunny Rooftop /// Neukölln,20965293,Nat,Neukölln,Neuköllner Mitte/Zentrum,52.470964199505225,13.435157894279106,Private room,30,6,49,17/06/2018,1.21,2,2
6649697,Cosy room in Kreuzberg 36,34742450,Annie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.496293295378855,13.439460487115126,Private room,47,4,149,01/11/2018,3.59,1,7
6658190,Bright two-room apartment in historic Rixdorf,34846299,Sören,Neukölln,Rixdorf,52.47490522120276,13.44683105642656,Entire home/apt,75,3,92,05/11/2018,2.28,1,2
6663931,"8-Bedroom mixed, Ensuite , TV No. 1",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.51703831142132,13.42420260555076,Shared room,38,1,103,25/10/2018,2.49,43,20
6666381,"Mitte, 1st Floor, Quiet and Central",2255371,Philippa,Mitte,Brunnenstr. Süd,52.52838528277318,13.389362880326937,Entire home/apt,60,89,57,09/05/2016,1.39,1,16
6666876,WG-Zimmer,34895928,Lara,Treptow - Köpenick,Alt  Treptow,52.48989672763142,13.453509214924084,Private room,41,2,70,27/10/2018,1.7,2,
6673509,Our Place in Berlin - Berlin room - 2 SINGLE BEDS!,34927957,Carsten,Reinickendorf,MV 1,52.5944942039043,13.35669845454982,Private room,26,1,201,02/11/2018,4.86,2,6
6691656,Room 40qm + 74qm share f 6-8 pers. southwestcenter,35024779,Claudio Klaus,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4880322428375,13.325616860743024,Private room,24,1,92,03/11/2018,2.44,4,33
6697033,Double Room Ensuite / TV  No.1,8250486,Singer Hostel Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.516261572345265,13.425779236163772,Private room,79,1,70,01/11/2018,1.85,43,23
6698612,Privat room - central and quiet,35063849,Zaneta,Pankow,Pankow Süd,52.56447503444938,13.414566347489984,Private room,29,3,103,28/08/2018,3.06,3,5
6704629,Cozy room (as 1 Room Flat) in the heart of Berlin!,35091252,Cinzia & Poyraz,Tempelhof - Schöneberg,Schöneberg-Nord,52.49396900038354,13.35105448378914,Private room,55,4,46,11/00/2017,1.12,3,
6708791,Make yourself at home in Berlin,698575,Birgit,Pankow,Prenzlauer Berg Südwest,52.53985501884022,13.414902211778726,Entire home/apt,185,2,123,04/11/2018,2.97,1,33
6711211,room in Wrangelkiez// only woman,5526024,Toraman,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49827283825166,13.444685505832842,Private room,33,3,53,18/10/2018,1.34,2,32
6733959,Jugendstilvilla mit schönem Loft,9751730,Antje,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43515977260274,13.229265324469125,Entire home/apt,95,2,47,04/11/2018,1.18,2,34
6737209,Lovely studio apartment in the Heart of Wedding,295111,Ron Und Lea,Mitte,Wedding Zentrum,52.54481791824555,13.360791345982445,Entire home/apt,65,60,62,09/08/2017,1.53,4,31
6756421,Renovierter Altbau im Szeneviertel Reuterkiez,35373901,Philipp,Neukölln,Reuterstraße,52.49070523118883,13.426489651512625,Entire home/apt,120,1,59,01/11/2018,1.44,1,
6764054,charming loft in neukölln,3286785,June,Neukölln,Schillerpromenade,52.474904551507585,13.424488514532431,Entire home/apt,69,1,88,28/10/2018,2.21,1,33
6764515,moabit - home sweet home,8342583,Nadja,Mitte,Moabit West,52.52804580105916,13.327941370680561,Private room,25,2,75,30/10/2018,1.86,1,30
6781290,COLOURED FLAT IN BERLIN,14358836,Rebecca,Mitte,Parkviertel,52.544731216943845,13.349844273776984,Entire home/apt,98,5,52,30/10/2018,1.29,1,15
6786965,2 Zimmer Wohnung in Friedrichshain,35533163,Kathleen,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51782050123591,13.470374316055722,Entire home/apt,55,4,39,06/08/2018,0.97,1,18
6787042,Small living area near Berlin SXF,12781649,Dagmar,Treptow - Köpenick,Altglienicke,52.399698600194405,13.531439312035646,Private room,20,1,36,13/10/2018,1.05,4,28
6790425,Your perfect family home!,35547945,Monika,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.416593127610305,13.156804974595428,Entire home/apt,69,3,93,28/10/2018,2.29,1,30
6795184,Spacious high ceiling bedroom in Charlottenburg,34495574,Kala,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52109339612341,13.326997296816774,Private room,35,2,48,03/11/2018,1.17,1,4
6800795,"City-Lage - Einkaufsmeile, S+U-Bahn",16772365,Leo,Steglitz - Zehlendorf,Schloßstr.,52.458773257578855,13.317684521391696,Entire home/apt,75,2,91,24/10/2018,2.21,1,2
6808626,Cosy Apartment in Quiet Residential,34979920,Birgit,Pankow,Blankenburg/Heinersdorf/Märchenland,52.57094607957803,13.439535769569536,Entire home/apt,42,1,100,04/11/2018,2.42,1,4
6810587,"OFFICIAL- 135m2 comfy Apt. 3 bathrooms, 2 kitchens",8384325,Fab.Io,Neukölln,Schillerpromenade,52.478061288837175,13.425515346019472,Entire home/apt,250,2,67,04/11/2018,2.24,7,34
6834476,Ferienwohnung mit Garten,35803835,Boris,Marzahn - Hellersdorf,Mahlsdorf,52.517941637597445,13.628652064672936,Entire home/apt,50,2,69,26/10/2018,1.7,1,35
6835924,Bright & spacious room with balcony,34510783,Manon,Pankow,Prenzlauer Berg Ost,52.53731766288255,13.436872357128943,Private room,49,2,60,26/10/2018,1.47,1,3
6841988,21apart Top Luxury Space incl. BRKF,1581930,Darius,Mitte,Alexanderplatz,52.52250834549991,13.38710716177201,Entire home/apt,125,2,63,07/10/2018,1.55,1,33
6846819,*new* cozy apartment in moabit,35877170,Nasco,Mitte,Moabit West,52.5347007153651,13.328710747919615,Entire home/apt,64,4,190,04/11/2018,4.67,1,8
6849080,"Kleine Wohnung am Müggelsee, Berlin",35888793,Donner,Treptow - Köpenick,Friedrichshagen,52.44764349463922,13.624185292563983,Entire home/apt,59,2,56,03/11/2018,1.45,1,31
6857271,KREUZBERG:bright&spacious flat with terrace![wifi],35935420,Gerd & Lena,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494784745315606,13.400924590380589,Entire home/apt,79,2,147,28/10/2018,3.57,1,7
6858383,"8-bed dorm mixed Ensuite ,Kitchen 2",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.51547388265675,13.424610813085764,Shared room,22,1,53,01/11/2018,1.3,43,24
6891866,CosyStylish Flat in Heart of P'berg,3622827,David,Pankow,Prenzlauer Berg Nordwest,52.54843799004109,13.405391740536658,Entire home/apt,95,61,65,25/08/2018,1.6,2,36
6894264,Nice Room in Berlin Prenzlauer Berg,5218678,Michael,Pankow,Prenzlauer Berg Südwest,52.53952555631658,13.410307546825996,Private room,49,2,97,13/10/2018,2.45,1,5
6910520,Lovely& Sunny-1-bedroom partment,36213789,Suzanna,Pankow,Pankow Süd,52.55206650816805,13.42975409672604,Entire home/apt,65,2,19,30/10/2018,1.48,1,6
6924399,Cozy Room in Kreuzberg,36294205,Leonie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497868211460904,13.438669441872875,Private room,69,2,51,28/10/2018,1.34,1,4
6932795,Berliner holiday house in green garden with pool.,36345590,Isolde,Marzahn - Hellersdorf,Marzahn-Süd,52.51936497847409,13.534039674222798,Entire home/apt,50,2,109,05/11/2018,2.7,1,31
6936087,"Großes Stuckzimmer, Mitte, mit Frühstück",29278000,Petra,Mitte,Moabit West,52.533530013069566,13.3355173709164,Private room,39,1,162,02/10/2018,3.97,1,1
6951394,Schönes Zimmer in Altbauwohnung,36429881,Sandra,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.493740743813184,13.324475141203198,Private room,34,2,59,23/09/2018,1.49,1,35
6960091,Helle Wohnung mit 2 Schlafbereichen,35646950,Clemenz,Neukölln,Neuköllner Mitte/Zentrum,52.47096463539452,13.440323596624408,Private room,75,2,70,13/10/2018,1.77,1,35
6968294,Süße Wohnung mitten im Szenekiez,14050665,Susan,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51099205993687,13.457194149568636,Entire home/apt,60,3,82,21/10/2018,2.03,1,30
6996408,cozy room with private balcony in hip area,1690807,Erik,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51691407993727,13.460044392838114,Private room,51,4,11,04/11/2018,6.88,1,10
6999028,Small comfy room and/ or Couch,36635194,David,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511095226978505,13.468329507814552,Private room,35,1,57,17/07/2017,1.4,2,
7011990,Kreuzberg/Badeschiff/Treptower Park,36762019,Andre,Treptow - Köpenick,Alt  Treptow,52.491237244837954,13.44678310745491,Entire home/apt,50,2,105,03/11/2018,2.85,2,32
7048411,"Small, but fine-8m² Berlin",36961901,Arte Luise,Mitte,Alexanderplatz,52.522617834992396,13.38069241494458,Private room,40,1,66,01/10/2018,3.04,3,26
7081785,Nice room in the center of berlin!,37124920,Marco,Tempelhof - Schöneberg,Schöneberg-Nord,52.49129388049633,13.368838496989467,Private room,40,2,208,01/11/2018,5.12,1,22
7096507,Summer feeling in Berlin + balcony,37197450,Nicolas Alejandro,Mitte,Parkviertel,52.554404804957464,13.345397429603356,Private room,32,1,120,30/10/2018,3.82,2,30
7101657,My Space in Friedrichshain,10532233,Julian,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519861512238435,13.46210356510738,Entire home/apt,45,6,72,16/09/2018,1.77,1,3
7121108,City West Studio at Messe and ZOB,9359074,Lev & Alex,Charlottenburg-Wilm.,Westend,52.51193962404882,13.28134257770666,Entire home/apt,51,1,271,04/11/2018,6.66,3,27
7140777,Large room in the heart of Berlin!,35091252,Cinzia & Poyraz,Tempelhof - Schöneberg,Schöneberg-Nord,52.492053502955706,13.352576710730732,Private room,39,150,101,30/11/2016,2.49,3,
7143189,Wohnen an der IGA 2017,24603798,Christina,Marzahn - Hellersdorf,Hellersdorf-Süd,52.53053919754697,13.596304654880322,Private room,20,1,60,02/11/2018,2.09,1,32
7191470,Vacation apartment in Berlin Mitte-Wedding,37661349,Steffi,Mitte,Wedding Zentrum,52.551052978612105,13.359948001609151,Entire home/apt,89,2,163,22/10/2018,4.03,1,24
7195329,Great Altbau appt Richardskiez,674978,Marlon,Neukölln,Rixdorf,52.4741348597622,13.44919997472037,Entire home/apt,80,1,209,19/10/2018,5.41,1,24
7213609,A Room to Relax in Beautiful Kladow,37766152,Jeannie,Spandau,Gatow / Kladow,52.46391516163881,13.15402489399058,Private room,18,1,87,11/10/2018,2.5,1,23
7233314,Sehr schöner Altbau in Tiergarten,443499,Anton,Mitte,Tiergarten Süd,52.50035740932444,13.36446452594251,Private room,30,2,70,21/10/2018,1.77,4,7
7245176,NEW! Calm Beauty in Mitte/Prenzl'B,37935775,Isabella &,Mitte,Brunnenstr. Süd,52.532756046904,13.405527964273883,Entire home/apt,120,7,38,20/10/2018,0.97,1,33
7270135,Quiet flat in cool Kreuzkölln,4074523,Erez,Neukölln,Reuterstraße,52.491538854561206,13.43198816235912,Entire home/apt,50,3,37,15/10/2018,0.97,1,2
7288034,Wohlfühl-Appartment  im Graef-Kietz,38166225,Isolde,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48996350441422,13.415080458429086,Entire home/apt,60,3,128,05/11/2018,3.23,1,30
7299683,bottom half / two-family house,18489024,Jan,Lichtenberg,Alt-Hohenschönhausen Süd,52.5415406219082,13.513461994419188,Entire home/apt,40,2,137,04/11/2018,3.51,1,18
7318232,Nice cosy Room with modern Flat in Prenzlauer Berg,38338692,Christian,Pankow,Weißensee,52.553183055012546,13.431531801078544,Private room,30,1,91,03/11/2018,4.32,2,32
7318438,Nice 2 room flat in a super area.,17948204,Rosa Maria,Neukölln,Reuterstraße,52.48959556716601,13.430184465485318,Entire home/apt,84,3,37,23/09/2018,1.23,1,
7335727,Relax in Prenzlauer Berg,38429542,Isabella,Pankow,Prenzlauer Berg Süd,52.53856354904787,13.426376126411995,Entire home/apt,80,7,45,18/10/2018,1.14,1,36
7337068,Very quiet studio directly next to the park,25890912,Dominique,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487169919692384,13.38135046462473,Private room,79,4,81,05/11/2018,2.24,1,5
7360351,Kreuzberg=Welcome=Make yourself at home,38563923,Sabine,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50407426774559,13.418903366863454,Entire home/apt,120,3,60,02/11/2018,1.5,1,32
7377026,Cosy Room+Balcony,25008564,Alexandra,Pankow,Pankow Süd,52.566254982470795,13.413493837732421,Private room,22,2,73,12/10/2018,1.83,4,12
7381308,In the middle of Berlin-Schöneberg,38667025,Till,Tempelhof - Schöneberg,Schöneberg-Süd,52.48761449581363,13.35122372450005,Private room,38,4,80,05/10/2018,2.0,1,29
7382407,Romantic room in Prenzlauer Berg,2210439,Celeste,Pankow,Prenzlauer Berg Süd,52.53807659961161,13.429983631034508,Private room,40,7,86,22/09/2018,2.14,1,8
7382759,Bright Loft Room in Berlin,38143974,Liliana,Reinickendorf,Nord 2,52.60373333419061,13.312373010276913,Private room,38,2,51,26/10/2018,1.29,1,19
7395188,beautiful huge Altbau room with balcony,38746496,Anna Fee,Neukölln,Rixdorf,52.48106690315798,13.442024869446069,Private room,30,4,16,01/11/2018,1.19,1,4
7402027,großes helles Privatzimmer im Zentrum von Berlin,38783099,Franco,Mitte,Brunnenstr. Süd,52.53662604428184,13.393443971811317,Private room,50,3,10,29/09/2018,1.74,2,
7407234,Charming Flat in Berlin Neukölln :),38814404,Joachim,Neukölln,Reuterstraße,52.48290482866949,13.432428235967805,Private room,31,3,143,08/09/2018,3.58,1,22
7417539,"Nice location Alexanderplatz, Mitte",9193772,Juli,Pankow,Prenzlauer Berg Süd,52.530381358998625,13.42831384922839,Entire home/apt,64,3,128,21/10/2018,3.2,1,7
7429427,ESCAPE THE ORDINARY - with private bathroom,27577775,Noam,Pankow,Prenzlauer Berg Südwest,52.53155469861352,13.419142367407364,Private room,46,1,322,06/11/2018,8.08,1,4
7435312,"Dachgeschoss Appartement 54 qm,",10968081,Simcha,Steglitz - Zehlendorf,Teltower Damm,52.434199597416146,13.268114043816173,Entire home/apt,50,1,1,11/10/2018,1.0,3,35
7467596,Spacious and quiet private room,37804394,Daniel,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50889996268668,13.456491509450759,Private room,37,2,73,01/11/2018,1.83,1,16
7476587,newly renovated spacious studio,10830211,Ron,Pankow,Pankow Süd,52.55490166222683,13.41675811542859,Entire home/apt,80,3,128,11/10/2018,3.25,2,26
7486087,Fresh & newly renovated studio,10830211,Ron,Pankow,Pankow Süd,52.55377932181462,13.4176176545001,Entire home/apt,70,3,126,19/10/2018,3.19,2,34
7489134,"Neue, schöne Ferienwohnung",39222511,Florian,Reinickendorf,West 1,52.572612105039916,13.28837000208521,Entire home/apt,74,2,52,04/11/2018,1.35,1,32
7490983,Charmy apartment in Berlin Center,39230948,Antoine,Mitte,Moabit West,52.52295001765972,13.328111879822163,Entire home/apt,87,5,53,28/09/2018,1.34,1,33
7492748,"Sunny Spacious Room, Central, Quiet",28497746,Celest,Tempelhof - Schöneberg,Schöneberg-Nord,52.49249686519037,13.36930017017162,Private room,30,2,90,01/11/2018,2.27,1,
7503186,Zimmer in Berlin Mitte,1881577,Jonas,Pankow,Prenzlauer Berg Südwest,52.530847951449495,13.409079201304214,Private room,49,2,210,04/11/2018,5.28,1,
7518928,Artist in Residence- House with Garden,16320372,Susanne,Tempelhof - Schöneberg,Schöneberg-Süd,52.48441462765242,13.354877550618191,Entire home/apt,55,2,42,04/11/2018,1.59,1,16
