id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2035300,Zentrale Maisonette-Wohnung,10445951,Donata,Pankow,Prenzlauer Berg Süd,52.532132176701694,13.423673651621744,Entire home/apt,70,4,1,04/08/2015,0.03,1,
2037816,Double-bed room in spacious rooftop apartment.,10131971,Friedrichshainerin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50937382891929,13.456934333256584,Private room,55,3,51,19/06/2018,0.93,1,12
2039611,"big, beautiful& bright room in Kreuzberg with CAT!",10463112,Judith,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49833074484662,13.439725991831857,Private room,15,6,5,16/07/2017,0.08,1,
2039932,Charming apartment in Berlin,8909678,Kathrin,Neukölln,Rixdorf,52.48651777678315,13.447550053297215,Entire home/apt,36,7,17,17/10/2017,0.34,1,
2042597,Cozy 2-room flat in the heart of Berlin,8334654,Jürgen,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512986664659174,13.46934914643136,Entire home/apt,70,3,3,30/11/2016,0.05,1,35
2046400,loft atelier studio 200 sqm,9884877,Wolf,Mitte,Alexanderplatz,52.50870449158535,13.423543547138811,Entire home/apt,80,7,2,07/01/2018,0.19,1,
2049411,Apartment in Kreuzberg,147778,Filippo,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.499475855665715,13.443276420976401,Entire home/apt,108,6,4,02/01/2015,0.08,1,
2050016,"STYLISH APT * QUIET, GREAT LOCATION",10506886,Inga,Neukölln,Schillerpromenade,52.476800807975515,13.423897799774108,Entire home/apt,69,60,2,21/05/2018,0.03,2,33
2053014,*Modern Berlin - City - Apartment*,1332388,Rosita,Tempelhof - Schöneberg,Schöneberg-Süd,52.48248763076388,13.355026498694913,Entire home/apt,50,5,11,23/09/2018,0.2,2,30
2056917,Room in shared WG facing Görli park,9560030,Marieke,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49467624081514,13.442941216754015,Private room,30,1,8,09/09/2018,0.14,2,
2058459,"Upscale, cozy and fully equipped",892344,Tim,Pankow,Prenzlauer Berg Nordwest,52.54827234219132,13.413383227985467,Private room,40,4,3,30/09/2015,0.07,1,
2059152,Apartment am Mauerstreifen,10542019,Cathrin,Mitte,Brunnenstr. Süd,52.53653328275886,13.395064021601753,Entire home/apt,55,2,19,25/04/2016,0.35,2,6
2060443,The Neukölln Experience,10546460,Helen,Neukölln,Neuköllner Mitte/Zentrum,52.48259610113853,13.42819433024348,Private room,25,3,2,29/07/2016,0.07,1,
2061221,"Townhouse, City, Berlin",10549554,Claudia,Lichtenberg,Rummelsburger Bucht,52.49615907695472,13.482256758380146,Entire home/apt,210,1,0,,,1,
2066031,LOVE AT FIRST SIGHT Berlin *MITTE*,10537681,Heike,Mitte,Alexanderplatz,52.52876751537082,13.40521615766391,Entire home/apt,89,5,20,11/08/2018,0.42,2,1
2068645,"Sunny, sweet apartment in Charlottenburg",5146286,Darya,Charlottenburg-Wilm.,Kantstraße,52.50792891136441,13.302696844829173,Entire home/apt,55,2,3,12/05/2018,0.1,1,
2076483,DESIGN APARTMENT - MITTE,2247027,Jacopo,Mitte,Alexanderplatz,52.51161719644813,13.41122356512088,Entire home/apt,90,20,10,15/09/2018,0.21,1,35
2078746,Bright and spacious apartment,10506886,Inga,Neukölln,Neuköllner Mitte/Zentrum,52.470212895418946,13.431496484056863,Entire home/apt,59,60,18,28/02/2018,0.33,2,34
2080635,Perfectly central generous city apt,10629733,David,Mitte,Alexanderplatz,52.523053035518146,13.384153445374567,Entire home/apt,169,2,7,01/01/2018,0.16,1,
2081848,25qm room with balcony in Friedrichshain,3659319,Alex,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52353290136258,13.452566916083777,Private room,35,3,15,16/09/2017,0.26,1,22
2084617,Cosy big flat to sublet w balcony,10647003,Amanda,Neukölln,Reuterstraße,52.48517401702736,13.438764934472006,Entire home/apt,45,4,3,09/06/2018,0.07,1,
2084992,Nice & central Kreuzberg Apartment,6302373,Andreas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48873366786228,13.414279498595901,Entire home/apt,81,5,9,03/01/2018,0.21,1,
2086586,"nice and cute apartment,kreuzberg",5197087,Marie,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50148548102497,13.429927995302192,Entire home/apt,63,7,37,02/01/2018,0.66,1,
2086909,Design flat_Berlin-Friedrichshain,7416564,Paolo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50941195192603,13.458534268796196,Entire home/apt,42,90,5,01/11/2018,0.08,1,22
2087068,Charming Studio Apartment,10587695,Manuela,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510524891246156,13.455980202233997,Entire home/apt,45,85,32,08/04/2018,0.92,2,
2088271,three rooms in Berlin Mitte,10659611,Jan,Mitte,Brunnenstr. Süd,52.531074574775246,13.390306804957804,Entire home/apt,55,4,0,,,1,
2094536,Stylish vintage studio with balcony,627959,Ute,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513786031673426,13.459694357654236,Entire home/apt,65,3,28,24/10/2018,0.48,3,30
2095733,Modern - Hell - Mitten in der City,10691523,Beate,Mitte,Tiergarten Süd,52.50933373937735,13.376054900656094,Private room,97,4,44,19/10/2018,0.75,1,35
2096284,Nice sunny room in a shared flat,10693453,Laure,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491299133206326,13.409581936765955,Private room,30,5,1,16/02/2016,0.03,1,
2096970,cute little studio at Maybachufer,10696403,Frank,Neukölln,Reuterstraße,52.49424178736233,13.422254801613683,Entire home/apt,50,6,26,18/10/2018,0.44,1,9
2097823,Perfect location to stay in Berlin/Mitte,9350790,Isabel,Mitte,Brunnenstr. Süd,52.5285662406004,13.388152656567502,Entire home/apt,109,58,48,15/08/2018,0.87,1,34
2099738,small cozy mezzanine room,2130408,Adam,Tempelhof - Schöneberg,Tempelhof,52.46212186617474,13.375629835129587,Private room,25,2,6,29/05/2017,0.12,2,4
2104377,"Beautiful, bright and big apartment in Kreuzberg",10729306,Janina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49565112396541,13.426935372519564,Entire home/apt,30,5,23,02/07/2018,0.52,1,
2110953, Lichtdurchflutetes Designer Loft,4065834,Dirk,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49420177732152,13.432685968806943,Entire home/apt,130,28,0,,,1,33
2111503,central located studio apartment,10765531,Caro,Mitte,Brunnenstr. Süd,52.53531806424287,13.398968261885347,Entire home/apt,60,2,0,,,1,
2111828,1 room in shared flat in p-berg,6768121,Jan,Pankow,Prenzlauer Berg Nordwest,52.547617557710915,13.402412929345065,Private room,70,1,0,,,1,
2114495,Quiet & central apartment in BERLIN MOABIT,160191,Surian,Mitte,Moabit West,52.53128902049888,13.317186375182889,Private room,20,5,3,30/10/2016,0.12,1,
2118944,breathtaking view over Berlin ,10803524,Nadine,Charlottenburg-Wilm.,Düsseldorfer Straße,52.499802947577884,13.336107720589647,Entire home/apt,147,3,1,04/01/2015,0.02,1,
2121535,Libra house in Charlottenburg!!!,10669110,Fabio,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5183345327081,13.287789091213234,Entire home/apt,40,60,45,01/05/2016,0.76,1,9
2125274,Apartment in Berlin Schöneberg,10840349,Marcel,Tempelhof - Schöneberg,Schöneberg-Nord,52.495954561756285,13.340748283045864,Entire home/apt,25,14,3,01/04/2014,0.05,1,
2128928,"Flat in Prenzlauer Berg, 105 qm",10667620,Martina,Pankow,Prenzlauer Berg Nordwest,52.54988255314303,13.4084727348483,Entire home/apt,50,5,4,06/04/2017,0.07,1,
2129714,"",10851701,Lars,Mitte,Parkviertel,52.55547943612767,13.343230708674481,Entire home/apt,50,4,4,09/09/2015,0.07,1,
2133220,Beautiful Apartment in Kreuzberg,10884942,Isabell,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50041736551435,13.434043733122575,Entire home/apt,150,6,4,15/09/2016,0.07,1,
2134078,Ruhiges Zimmer nah Schlesisches Tor,10889473,Nicoletta,Treptow - Köpenick,Alt  Treptow,52.49173489190709,13.449140294987933,Private room,35,22,7,30/09/2018,0.26,1,7
2146646,Spacious&Sunny near Tegel Airport,10958182,Titus,Reinickendorf,West 4,52.56744937690949,13.314087340175517,Entire home/apt,80,14,0,,,1,
2146829,Sehr helle 3-Zi-Zohnung in FHain,10639216,Daniel,Pankow,Prenzlauer Berg Ost,52.52473735595787,13.455640498551839,Entire home/apt,75,5,9,05/01/2016,0.16,1,
2149001,"Wz, Sz, Küche, Bad im Prenzl.berg",10964483,Matthias,Pankow,Prenzlauer Berg Süd,52.53297694570363,13.432791688327711,Private room,59,5,0,,,1,
2153393,Stylish Kreuzberg sanctuary 100sqm,3594556,Paul,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49278019661168,13.439468485116613,Entire home/apt,84,3,5,16/10/2017,0.12,1,
2155303,Cosy place,10998475,Jérôme,Neukölln,Neuköllner Mitte/Zentrum,52.479888365193005,13.428246459022471,Entire home/apt,65,12,5,30/09/2018,0.14,1,17
2155864,Berlin's Best Bed,3950949,Isabelle,Charlottenburg-Wilm.,Mierendorffplatz,52.52655899010352,13.311851373977872,Private room,55,1,41,26/09/2017,0.7,1,35
2156839,A spacious maisonette with balcony,11007161,Titi,Neukölln,Reuterstraße,52.49231001432553,13.424345224634875,Entire home/apt,100,3,7,10/09/2018,0.13,1,
2157235,YOUpartment – Design & Tradition,11008855,Alexander,Mitte,Osloer Straße,52.55886744884342,13.381458726813387,Entire home/apt,25,30,9,02/11/2018,0.22,1,25
2157359,Apartment on the river Spree at least f. 6 months,11008974,Claudia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.4925555786579,13.474103270201823,Entire home/apt,35,180,4,19/09/2016,0.08,1,16
2157582,�?ﾞﾙﾘ�?�?�個室,10719036,Nana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486053981751716,13.37722138334672,Private room,18,7,0,,,1,
2158546,74qm Loft in a tree,2533061,Charlotte And Romain,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50472788199005,13.427109881173799,Entire home/apt,80,10,1,20/08/2018,0.37,2,7
2161434,Nice room in the heart of Berlin!,8864348,Maria,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513225757020955,13.43820246094547,Private room,8,15,1,26/03/2014,0.02,1,
2168295,+Double Private room with SHARED BATHROOM---,1150390,Arthur,Mitte,Regierungsviertel,52.51282761157247,13.382810324573327,Private room,36,3,26,23/09/2018,0.47,7,
2170119,Akazienkiez - Mon Amour,9830396,Christine,Tempelhof - Schöneberg,Schöneberg-Süd,52.4861474739182,13.354944277741046,Private room,35,1,2,02/01/2016,0.05,1,
2172749,Comfortable quiet private home in great location,822379,Inge,Pankow,Prenzlauer Berg Nord,52.54805371407057,13.426764581748893,Entire home/apt,50,60,11,30/09/2018,0.27,1,9
2172841,Garden maisonette in Kreuzberg,11085094,Charlotte,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48698374336686,13.389451252774634,Entire home/apt,110,3,5,01/09/2017,0.1,2,
2173438,Über den Dächern von Neukölln,11087642,Bianka,Neukölln,Neuköllner Mitte/Zentrum,52.483291867682276,13.42850753971605,Entire home/apt,65,3,0,,,2,
2174040,Traum Maisonettwohnung mit Terrasse,4004368,Steffen,Pankow,Prenzlauer Berg Süd,52.53626295156039,13.427208672870343,Entire home/apt,50,4,0,,,1,
2175651,schönes großes WG Zimmer für zwei,10987026,Susanne,Mitte,Wedding Zentrum,52.55337581007345,13.380189105782522,Private room,25,1,0,,,1,
2175723,"2 rooms, balkony, bright 'n awesome",11097216,Hagen,Mitte,Osloer Straße,52.559837310198894,13.379351374223768,Entire home/apt,22,30,4,04/07/2016,0.13,1,
2179273,Sunny Room at the Canal in Neukölln,2277423,Antonia,Neukölln,Reuterstraße,52.48717850747638,13.440508380765909,Private room,21,4,2,01/05/2016,0.05,1,
2185671,"Nice, bright top floor apartment in Neukölln",11145304,Gabor,Neukölln,Neuköllner Mitte/Zentrum,52.48160160368,13.429830117667638,Entire home/apt,45,17,0,,,1,
2190792,+Private room with SHARED BATHROOM---,1150390,Arthur,Mitte,Regierungsviertel,52.512249336300975,13.384346094880312,Private room,60,3,33,30/09/2018,0.72,7,
2191606,Helle Dachgeschoss-WG mitten im Prenzlauer Berg,9023176,Josefine,Pankow,Prenzlauer Berg Süd,52.53444787878459,13.427255059661695,Entire home/apt,110,5,0,,,2,28
2191648,Loft-Living im Prenzlauer Berg,11176587,Frank,Pankow,Prenzlauer Berg Nordwest,52.54888853109011,13.40899682854902,Entire home/apt,49,14,14,01/11/2018,0.25,2,24
2195302,Charming 2 bedroom apartment in Schöneberg,3236188,Helene,Tempelhof - Schöneberg,Schöneberg-Nord,52.49199740934856,13.35017915431562,Entire home/apt,50,4,2,03/01/2016,0.06,1,1
2195378,Old-charm 1 BD apartment in Mitte,11086507,Jennifer,Mitte,Brunnenstr. Süd,52.534871926926726,13.405524970907507,Entire home/apt,110,3,3,13/07/2015,0.05,1,
2197375,69,11207979,Boaz,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513106866274846,13.442036482369533,Entire home/apt,40,10,0,,,1,
2197501,Bright and central!,11209037,Jacqueline,Tempelhof - Schöneberg,Schöneberg-Süd,52.482394833796015,13.352813279570107,Private room,35,7,11,30/06/2018,0.27,1,21
2197560,Retro in the cool East Berlin (1196 / masso),11209321,Jan,Lichtenberg,Neu Lichtenberg,52.50634861806404,13.514429071510733,Entire home/apt,32,30,0,,,9,2
2199290,Charming Apartment in Kollwitzplaz,10559214,Aris & Ari,Pankow,Prenzlauer Berg Südwest,52.53876657535354,13.415986168437684,Entire home/apt,35,60,4,09/04/2018,0.15,1,27
2199410,Charming apartment close to Alex,7261642,Kris,Mitte,Alexanderplatz,52.515112156579406,13.42435561634597,Entire home/apt,42,2,2,24/02/2015,0.04,1,
2202083,Historical flat in popular „Mitte“!,10698763,Helene,Mitte,Brunnenstr. Süd,52.53169650128223,13.398067737449963,Private room,80,2,3,04/01/2015,0.05,1,
2203300,"Classy,bright,open 3room apt Xberg",4175360,Andreas,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49981008308932,13.436790447100641,Entire home/apt,140,4,36,09/10/2018,0.65,1,7
2205845,"Rooftop Apartment, Graefekiez",10091231,Clara,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49098803382234,13.417052017427958,Entire home/apt,48,6,8,30/05/2018,0.14,2,
2209282,100qm appartment in kreuzberg,11157361,Johanna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49742683395808,13.39801847177819,Entire home/apt,70,5,0,,,1,
2219064,Living in Prenzlauer Berg,2751717,Daniel,Pankow,Prenzlauer Berg Nordwest,52.55512235833465,13.41484394445916,Entire home/apt,49,2,2,16/02/2016,0.06,1,
2220054,GuestRoom in Schoeneberg,9885123,Markus&Marion,Tempelhof - Schöneberg,Schöneberg-Nord,52.48974592015856,13.364187332444269,Private room,38,5,17,21/10/2018,0.31,1,27
2220253,traumhafte 2 Zi-Wohnung in Citywest,11326823,George,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51566319448209,13.312036068852597,Entire home/apt,40,30,6,01/07/2017,0.11,1,26
2230039,"Cozy space with balcony, heart of Berlin",11382633,Franz,Pankow,Helmholtzplatz,52.54235739493628,13.422139985106664,Private room,27,1,2,23/07/2017,0.05,1,
2237985,Eine kleine ruhige Wohnung (Studio),6085639,Samira,Charlottenburg-Wilm.,Mierendorffplatz,52.53056685147566,13.306327595226163,Entire home/apt,45,90,2,02/11/2015,0.05,1,
2241958,Gorgeous flat in centre of Berlin!,10882438,Sascha,Mitte,Alexanderplatz,52.519835962954666,13.412707255788069,Entire home/apt,120,5,2,26/00/2016,0.06,1,2
2246128,Charming Apartment,11471743,Nikolas,Charlottenburg-Wilm.,Wiesbadener Straße,52.46870757900094,13.30863930031456,Entire home/apt,55,3,7,05/11/2018,0.33,2,14
2246464,Private room on Weserstraße  in Neukölln,5832948,Pia,Neukölln,Reuterstraße,52.48652876215799,13.437265162927309,Private room,65,2,12,15/07/2018,0.31,1,23
2247527,"apartment with garden, Schöneberg",11478776,Verena,Tempelhof - Schöneberg,Schöneberg-Süd,52.4860199293312,13.352271747615015,Entire home/apt,43,5,10,26/05/2017,0.19,1,
2252438,Schönes möbliertes Zimmer ,11503633,Artem,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51236174629762,13.46243252668919,Private room,21,1,0,,,1,
2253063,2 Rooms Old School Berlin Flat,11441940,Katharina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49802928343489,13.445090855909717,Entire home/apt,50,2,3,11/07/2016,0.1,1,
2255195,COSY KREUZKÖLLN/ALT-TREPTOW room,11516475,Maria,Treptow - Köpenick,Alt  Treptow,52.491798667278594,13.449567295305137,Private room,41,4,22,30/05/2017,0.53,1,
2259160,Private Big Apartment Berlin Most Central Location,11457480,Talya,Mitte,Alexanderplatz,52.52945553816409,13.400810307125859,Entire home/apt,40,2,13,15/04/2018,0.23,1,23
2260217,SUNNY NEUKÖLLN APARTMENT,11541923,Anna,Neukölln,Reuterstraße,52.48269481406614,13.434676225816302,Private room,40,1,3,02/11/2015,0.08,1,
2265143,"Live at Schlesisches Tor, Kreuzberg",11567705,Stefan,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498795575175215,13.43784157326424,Entire home/apt,27,90,13,30/04/2017,0.23,1,9
2268216,Charlottenburg - Casa Zona Popular,11582138,Oliver,Charlottenburg-Wilm.,Kantstraße,52.50563979165073,13.31582052474234,Entire home/apt,54,5,30,30/07/2018,0.57,1,20
2270894,"light, cozy 48qm flat, 2 rooms",2476573,Charlotte,Pankow,Weißensee,52.55194420731242,13.433965272080547,Entire home/apt,20,10,8,10/09/2018,0.2,2,11
2272792,Modern and nice in Prenzlauer Berg,11603829,Moira,Pankow,Prenzlauer Berg Nord,52.54424347399288,13.440891343450883,Entire home/apt,73,60,10,12/07/2015,0.18,1,36
2277470,"Quiet, bright room with balcony",10278396,Victoria,Tempelhof - Schöneberg,Schöneberg-Süd,52.48021400042944,13.36146144935452,Entire home/apt,31,2,6,23/10/2017,0.19,1,
2281627,Big room in Hip Mitte,2900086,Miguel,Mitte,Alexanderplatz,52.527641904934285,13.412326058650036,Private room,40,2,3,20/05/2018,0.08,2,
2282413,Bright quirky apartment on canal,11656964,Tessie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49399811122173,13.427585964839144,Entire home/apt,100,1,2,22/02/2016,0.06,1,
2284138,Quiet room close to the Spree river,11666861,Jovana,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499052124236485,13.460574586052825,Private room,30,3,2,06/09/2015,0.05,2,
2290848,small flat with 4 beds  - MITTE,11702120,Pavlica,Mitte,Alexanderplatz,52.52616930234241,13.411619595172272,Entire home/apt,80,4,13,30/00/2016,0.25,1,
2290941,Berlin-Messe-KuDamm-Schloss-Opera,11703529,Eva,Charlottenburg-Wilm.,Kantstraße,52.50813322507583,13.303155471323363,Entire home/apt,52,2,5,04/11/2018,0.09,1,24
2291619,Cute Stylish & Smart,9557708,Daniel,Mitte,Moabit Ost,52.535593387475494,13.354581570116043,Entire home/apt,80,7,11,02/08/2018,0.25,3,26
2293528,großes zimmer+ balkon in neukölln!,11717323,Christina,Neukölln,Rixdorf,52.48023560345847,13.442085421978595,Private room,24,1,3,01/09/2015,0.08,1,
2294972,"best place, best area in Berlin!",6140099,Sina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49187778187758,13.42026813084892,Private room,34,2,7,19/02/2016,0.12,1,
2295827,Spectacular Neukölln Penthouse,11725933,Lawrence,Neukölln,Reuterstraße,52.48887200244117,13.429075536726119,Private room,40,3,6,30/08/2016,0.14,1,
2296098,Typical Berlin Apartment in X-Berg,7953979,Lisa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49025621392217,13.416430698842847,Entire home/apt,80,1,1,22/03/2015,0.02,1,
2306464,"Berlin, downtown five-room flat",11780431,Debora,Mitte,Brunnenstr. Süd,52.528839510859854,13.393211490286605,Entire home/apt,69,182,4,21/08/2016,0.1,1,
2316863,17m² roof top room in Kreuzberg ,11831729,Sascha,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502211620872586,13.44067214781477,Private room,34,10,2,02/01/2015,0.04,1,
2318810,A Home in Berlin,11841801,Carolin Maya Inka,Pankow,Helmholtzplatz,52.53946081839662,13.422119787154532,Entire home/apt,40,7,21,22/10/2016,0.37,1,
2321725,Kreuzberg Altbau near Bergmannkiez,3390891,Erman,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49447270883974,13.382316229299729,Entire home/apt,80,5,6,11/02/2017,0.11,1,
2329696,A bright and comfortable room.,11899380,Silvia,Mitte,Wedding Zentrum,52.553478648573964,13.378171339004636,Private room,34,2,22,01/11/2017,0.38,1,30
2334507,authentic Berlin backyard 1 bedroom,10098280,Ronja,Steglitz - Zehlendorf,Albrechtstr.,52.46452993765775,13.330464831940223,Entire home/apt,35,2,6,24/06/2017,0.15,1,
2338603,42sqm in the heart of Prenzlauer Berg !,7843911,Jean-Francois,Pankow,Prenzlauer Berg Südwest,52.534155202318814,13.421170311664095,Entire home/apt,43,150,5,09/09/2018,0.12,2,12
2341206,Sonnige 3Zimm Altb.wohng Prenzlberg,11958289,Silke,Pankow,Prenzlauer Berg Süd,52.531122089437595,13.422876045921175,Entire home/apt,125,7,7,10/06/2017,0.14,1,
2341249,110 qm privat flat in kreuzkölln,2957137,Anna,Neukölln,Reuterstraße,52.48710500022316,13.432965071312493,Entire home/apt,75,3,8,13/01/2017,0.16,1,2
2341476,Charming Altbau apartment,11959304,Juan,Neukölln,Reuterstraße,52.49208724741409,13.429720007452932,Entire home/apt,75,3,39,30/09/2018,0.78,1,32
2341754,Spring in Kreuzberg: April & May,9275627,Katharina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49339086850287,13.393324313278807,Entire home/apt,54,60,8,01/06/2017,0.19,1,
2345290,Cosy flat in hippest part of Berlin,11976802,Julia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49857160780258,13.439062629937652,Entire home/apt,40,1,5,14/09/2014,0.09,1,
2345913,Sunny Flat in Lively Kreuzberg,11337734,Todd,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49281952906169,13.416548938939455,Entire home/apt,70,4,21,07/10/2018,0.39,1,1
2348195,Room in cozy 2-room apartment,2946562,Mikka Gro,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51618247180658,13.461804130154322,Private room,30,4,4,08/04/2016,0.08,1,
2348212,Nice room also for couples,11836614,Luise,Lichtenberg,Neu Lichtenberg,52.505985064823754,13.490952525239006,Private room,20,3,1,02/05/2014,0.02,1,
2351918,Schöne Wohnung in Kreuzberg,12010588,Mandana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486258571354746,13.389818863697345,Entire home/apt,35,1,7,27/09/2017,0.22,1,
2354413,"Studio* very central on ""Kudamm""",2210302,Fanny,Charlottenburg-Wilm.,Neue Kantstraße,52.500331208578224,13.304456718395432,Entire home/apt,84,7,2,27/05/2015,0.05,1,
2358997,light and cozy room in 48qm flat,2476573,Charlotte,Pankow,Weißensee,52.55245812622702,13.431824477387083,Private room,17,5,21,04/03/2018,0.38,2,16
2364026,COSY STUDIO ACROSS TIERGARTEN/ZOO,3181674,Britt,Mitte,Tiergarten Süd,52.50537050391116,13.347723757378475,Entire home/apt,40,90,11,01/09/2018,0.21,1,30
2364544,"",4920909,Timm,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51597758673141,13.465279345163689,Entire home/apt,50,7,0,,,1,
2365027,Cozy Apartment with Balcony Neukölln,4157932,Rana,Neukölln,Schillerpromenade,52.47517212304282,13.421400454661892,Private room,50,1,13,18/07/2018,0.24,1,1
2366382,KREUZBERG. GREEN AND BRIGHT.,6635331,Filip,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492692546008264,13.40824763689442,Entire home/apt,41,3,12,25/10/2017,0.22,2,
2369744,Charming Apartment in Kreuzb/Nkölln,12107758,Hannah,Treptow - Köpenick,Alt  Treptow,52.49078415203529,13.44880742638797,Entire home/apt,45,2,17,09/09/2017,0.33,2,
2370698,NICE ROOM in COOL KREUZBERG wt Wifi,12111609,Sascha,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501421478275,13.429139045628704,Private room,60,4,12,20/08/2018,0.21,1,
2375775,Lovely full-of-light apartment ,12138874,Alvaro,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49814775259763,13.388293015475675,Entire home/apt,40,34,2,29/07/2015,0.04,1,
2377893,Nice modern appartement for two,11619845,Julia,Treptow - Köpenick,Alt  Treptow,52.49129893125545,13.449048457459126,Entire home/apt,50,1,15,24/10/2016,0.5,1,
2378667,"Cosy and spacious, fully equipped flat in Neukölln",12151135,Jan,Neukölln,Reuterstraße,52.48656680588888,13.435715339379808,Entire home/apt,50,1,0,,,1,
2380897,COZY FLAT (Long term rentals),12163467,Nenad,Charlottenburg-Wilm.,Schloß Charlottenburg,52.515755233448836,13.291364898332969,Entire home/apt,43,95,43,01/05/2018,0.85,1,27
2382002,Big room in 2-bedrooms flat in central quiet area,12169953,Alexandra,Mitte,Moabit Ost,52.53330202219537,13.350895106509128,Private room,30,2,19,27/10/2018,0.49,1,
2382613,Privatzimmer Berlin-Zehlendorf (Bl),6417948,Rex,Steglitz - Zehlendorf,Teltower Damm,52.42081058715075,13.23349355590988,Private room,9,54,5,26/08/2015,0.09,1,
2385565,Bright Room,12158281,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.515310677973986,13.46295613557997,Private room,30,7,2,01/11/2016,0.08,2,
2385754,Beautiful apartment in Schöneberg,12186354,Clara,Tempelhof - Schöneberg,Schöneberg-Süd,52.48910037627582,13.355704335414773,Private room,25,3,7,17/04/2018,0.26,1,
2394480,Cute and comfy in Neukölln,1447727,Jo,Neukölln,Schillerpromenade,52.4668994498023,13.42354777208932,Entire home/apt,55,30,29,31/07/2018,0.52,1,12
2395908,Spacious Berlin-style apartment,1805616,Fridolin,Pankow,Prenzlauer Berg Südwest,52.538352278180646,13.411300675529912,Entire home/apt,125,2,6,26/04/2017,0.11,1,10
2396076,"Kreuzberg - zentral, hell, Balkon",8123363,Heike,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49157557271071,13.402579743752325,Private room,48,2,43,25/08/2018,0.8,1,
2397684,Big Cosy Room & Balcony Reuterkiez,12251125,Adrian + Uli + Leeloo,Neukölln,Reuterstraße,52.48688483041244,13.429175227417735,Private room,35,2,7,02/11/2015,0.13,1,
2398866,Nice Room at Warschauer Street,12257693,Sebastian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50955106789772,13.451225347240168,Private room,30,5,3,08/09/2015,0.08,1,
2398968,Feel like home in Berlin + 3 bikes,12258154,Martin,Tempelhof - Schöneberg,Schöneberg-Süd,52.485896364670865,13.366549340256011,Private room,100,1,32,17/09/2018,0.58,1,36
2399412,Nice apartm. Nice area Nice for two,12260309,Antu,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48745766513625,13.390094887465166,Entire home/apt,50,2,9,30/05/2017,0.29,1,
2403852,Charming Renovated Old Flat for 2,12285777,Anette,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49361987897441,13.320859986977135,Entire home/apt,70,60,0,,,3,18
